"date","P1_B_BCap_Blos_BArr__niq","P1_B_BCap_S1los_BArr__niq","P1_B_BCap_S2los_BArr__niq","P1_B_S1Cap_Blos_BArr__niq","P1_B_S1Cap_S1los_BArr__niq","P1_B_S1Cap_S2los_BArr__niq","P1_B_BCap_Blos_S1Arr__niq","P1_B_BCap_S1los_S1Arr__niq","P1_B_BCap_S2los_S1Arr__niq","P1_B_S1Cap_Blos_S1Arr__niq","P1_B_S1Cap_S1los_S1Arr__niq","P1_B_S1Cap_S2los_S1Arr__niq","P1_NS_BCap_Blos_BArr__niq","P1_NS_BCap_S1los_BArr__niq","P1_NS_BCap_S2los_BArr__niq","P1_NS_S1Cap_Blos_BArr__niq","P1_NS_S1Cap_S1los_BArr__niq","P1_NS_S1Cap_S2los_BArr__niq","P1_NS_BCap_Blos_S1Arr__niq","P1_NS_BCap_S1los_S1Arr__niq","P1_NS_BCap_S2los_S1Arr__niq","P1_NS_S1Cap_Blos_S1Arr__niq","P1_NS_S1Cap_S1los_S1Arr__niq","P1_NS_S1Cap_S2los_S1Arr__niq","P1_SG_BCap_Blos_BArr__niq","P1_SG_BCap_S1los_BArr__niq","P1_SG_BCap_S2los_BArr__niq","P1_SG_S1Cap_Blos_BArr__niq","P1_SG_S1Cap_S1los_BArr__niq","P1_SG_S1Cap_S2los_BArr__niq","P1_SG_BCap_Blos_S1Arr__niq","P1_SG_BCap_S1los_S1Arr__niq","P1_SG_BCap_S2los_S1Arr__niq","P1_SG_S1Cap_Blos_S1Arr__niq","P1_SG_S1Cap_S1los_S1Arr__niq","P1_SG_S1Cap_S2los_S1Arr__niq","P1_B_BCap_Blos_BArr__occ","P1_B_BCap_S1los_BArr__occ","P1_B_BCap_S2los_BArr__occ","P1_B_S1Cap_Blos_BArr__occ","P1_B_S1Cap_S1los_BArr__occ","P1_B_S1Cap_S2los_BArr__occ","P1_B_BCap_Blos_S1Arr__occ","P1_B_BCap_S1los_S1Arr__occ","P1_B_BCap_S2los_S1Arr__occ","P1_B_S1Cap_Blos_S1Arr__occ","P1_B_S1Cap_S1los_S1Arr__occ","P1_B_S1Cap_S2los_S1Arr__occ","P1_NS_BCap_Blos_BArr__occ","P1_NS_BCap_S1los_BArr__occ","P1_NS_BCap_S2los_BArr__occ","P1_NS_S1Cap_Blos_BArr__occ","P1_NS_S1Cap_S1los_BArr__occ","P1_NS_S1Cap_S2los_BArr__occ","P1_NS_BCap_Blos_S1Arr__occ","P1_NS_BCap_S1los_S1Arr__occ","P1_NS_BCap_S2los_S1Arr__occ","P1_NS_S1Cap_Blos_S1Arr__occ","P1_NS_S1Cap_S1los_S1Arr__occ","P1_NS_S1Cap_S2los_S1Arr__occ","P1_SG_BCap_Blos_BArr__occ","P1_SG_BCap_S1los_BArr__occ","P1_SG_BCap_S2los_BArr__occ","P1_SG_S1Cap_Blos_BArr__occ","P1_SG_S1Cap_S1los_BArr__occ","P1_SG_S1Cap_S2los_BArr__occ","P1_SG_BCap_Blos_S1Arr__occ","P1_SG_BCap_S1los_S1Arr__occ","P1_SG_BCap_S2los_S1Arr__occ","P1_SG_S1Cap_Blos_S1Arr__occ","P1_SG_S1Cap_S1los_S1Arr__occ","P1_SG_S1Cap_S2los_S1Arr__occ","P1_B_BCap_Blos_BArr__wait","P1_B_BCap_S1los_BArr__wait","P1_B_BCap_S2los_BArr__wait","P1_B_S1Cap_Blos_BArr__wait","P1_B_S1Cap_S1los_BArr__wait","P1_B_S1Cap_S2los_BArr__wait","P1_B_BCap_Blos_S1Arr__wait","P1_B_BCap_S1los_S1Arr__wait","P1_B_BCap_S2los_S1Arr__wait","P1_B_S1Cap_Blos_S1Arr__wait","P1_B_S1Cap_S1los_S1Arr__wait","P1_B_S1Cap_S2los_S1Arr__wait","P1_NS_BCap_Blos_BArr__wait","P1_NS_BCap_S1los_BArr__wait","P1_NS_BCap_S2los_BArr__wait","P1_NS_S1Cap_Blos_BArr__wait","P1_NS_S1Cap_S1los_BArr__wait","P1_NS_S1Cap_S2los_BArr__wait","P1_NS_BCap_Blos_S1Arr__wait","P1_NS_BCap_S1los_S1Arr__wait","P1_NS_BCap_S2los_S1Arr__wait","P1_NS_S1Cap_Blos_S1Arr__wait","P1_NS_S1Cap_S1los_S1Arr__wait","P1_NS_S1Cap_S2los_S1Arr__wait","P1_SG_BCap_Blos_BArr__wait","P1_SG_BCap_S1los_BArr__wait","P1_SG_BCap_S2los_BArr__wait","P1_SG_S1Cap_Blos_BArr__wait","P1_SG_S1Cap_S1los_BArr__wait","P1_SG_S1Cap_S2los_BArr__wait","P1_SG_BCap_Blos_S1Arr__wait","P1_SG_BCap_S1los_S1Arr__wait","P1_SG_BCap_S2los_S1Arr__wait","P1_SG_S1Cap_Blos_S1Arr__wait","P1_SG_S1Cap_S1los_S1Arr__wait","P1_SG_S1Cap_S2los_S1Arr__wait","P1_B_BCap_Blos_BArr__cost","P1_B_BCap_S1los_BArr__cost","P1_B_BCap_S2los_BArr__cost","P1_B_S1Cap_Blos_BArr__cost","P1_B_S1Cap_S1los_BArr__cost","P1_B_S1Cap_S2los_BArr__cost","P1_B_BCap_Blos_S1Arr__cost","P1_B_BCap_S1los_S1Arr__cost","P1_B_BCap_S2los_S1Arr__cost","P1_B_S1Cap_Blos_S1Arr__cost","P1_B_S1Cap_S1los_S1Arr__cost","P1_B_S1Cap_S2los_S1Arr__cost","P1_NS_BCap_Blos_BArr__cost","P1_NS_BCap_S1los_BArr__cost","P1_NS_BCap_S2los_BArr__cost","P1_NS_S1Cap_Blos_BArr__cost","P1_NS_S1Cap_S1los_BArr__cost","P1_NS_S1Cap_S2los_BArr__cost","P1_NS_BCap_Blos_S1Arr__cost","P1_NS_BCap_S1los_S1Arr__cost","P1_NS_BCap_S2los_S1Arr__cost","P1_NS_S1Cap_Blos_S1Arr__cost","P1_NS_S1Cap_S1los_S1Arr__cost","P1_NS_S1Cap_S2los_S1Arr__cost","P1_SG_BCap_Blos_BArr__cost","P1_SG_BCap_S1los_BArr__cost","P1_SG_BCap_S2los_BArr__cost","P1_SG_S1Cap_Blos_BArr__cost","P1_SG_S1Cap_S1los_BArr__cost","P1_SG_S1Cap_S2los_BArr__cost","P1_SG_BCap_Blos_S1Arr__cost","P1_SG_BCap_S1los_S1Arr__cost","P1_SG_BCap_S2los_S1Arr__cost","P1_SG_S1Cap_Blos_S1Arr__cost","P1_SG_S1Cap_S1los_S1Arr__cost","P1_SG_S1Cap_S2los_S1Arr__cost"
2023-05-19,11.76,0,0.16,0,0,0,7.12,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,88.632,54.368,71.48,91.92,54.368,71.544,88.04,52.024,70.912,90.488,52.024,70.928,38.432,24.232,30.96,38.432,24.232,30.96,40.736,24.992,31.816,40.736,24.992,31.816,48.264,42.264,46.544,48.256,42.264,46.544,48.912,40.24,43.312,48.944,40.24,43.312,1.44210526315789,0,0.0210526315789474,0,0,0,0.839108910891089,0,0.00516795865633075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268817204301075,0,0,0,0,0,0,0,0,0,0,0,31766.46,16990,22392.86,28725,16990,22357.5,29976.02,16257.5,22166.92,28277.5,16257.5,22165,12010,7572.5,9675,12010,7572.5,9675,12730,7810,9942.5,12730,7810,9942.5,15082.5,13207.5,14545,15080,13207.5,14545,15291.92,12575,13535,15295,12575,13535
2023-05-20,14.86,0,0.3,0,0,0,9.76,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.06,0,0,0,0,0,90.336,58.896,77.104,97.8,58.896,77.344,90.056,57.4,76.808,96.312,57.4,77.064,39.2,23.432,31,39.2,23.432,31,40.776,25.032,31.656,40.776,25.032,31.656,49.896,41.448,48.208,49.888,41.44,48.384,51.696,41.912,45.576,51.8,41.912,45.576,1.428927680798,0,0.0214797136038186,0,0,0,0.674300254452926,0,0.00228310502283105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33371.56,18405,24198.8,30562.5,18405,24170,31519.46,17937.5,24057.86,30097.5,17937.5,24082.5,12250,7322.5,9687.5,12250,7322.5,9687.5,12742.5,7822.5,9892.5,12742.5,7822.5,9892.5,15592.5,12952.5,15106.52,15590,12950,15120,16175.76,13097.5,14242.5,16187.5,13097.5,14242.5
2023-05-21,12.14,0,0.08,0,0,0,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.416,49.176,68.896,89.312,49.176,68.768,87.528,48.816,68.816,88.128,48.816,68.752,33.104,16.928,25.36,33.104,16.928,25.36,34.352,18.192,25.608,34.352,18.192,25.608,43.392,35.6,42.096,43.392,35.6,42.056,44.576,34.496,39.088,44.544,34.496,39.088,1.37921348314607,0,0.0113378684807256,0,0,0,0.923267326732673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31517.94,15367.5,21557.68,27910,15367.5,21490,29802.18,15255,21505,27540,15255,21485,10345,5290,7925,10345,5290,7925,10735,5685,8002.5,10735,5685,8002.5,13560,11125,13155,13560,11125,13142.5,13930,10780,12215,13920,10780,12215
2023-05-22,9.26,0,0.02,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.224,42.24,61.24,81.032,42.24,61.072,84.128,41.168,61.216,80.808,41.168,61.16,27.464,12.216,20.448,27.464,12.216,20.448,28.08,13.32,20.064,28.08,13.32,20.064,36.184,28.264,34.216,36.176,28.264,34.176,36.136,27.216,31.856,36.12,27.216,31.856,1.27696078431373,0,0.0224089635854342,0,0,0,0.737226277372263,0,0.0050761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,29523.96,13200,19144.42,25322.5,13200,19085,27867.76,12865,19130,25252.5,12865,19112.5,8582.5,3817.5,6390,8582.5,3817.5,6390,8775,4162.5,6270,8775,4162.5,6270,11307.5,8832.5,10692.5,11305,8832.5,10680,11292.5,8505,9955,11287.5,8505,9955
2023-05-23,8.42,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.032,42.28,61.608,79.272,42.28,61.512,83.176,42.008,59.904,80.104,42.008,59.872,29.2,15.6,22.472,29.2,15.6,22.472,29.584,17.032,23.008,29.584,17.032,23.008,36.68,29.92,34.832,36.68,29.912,34.816,37.52,30.136,33.088,37.488,30.136,33.088,1.30455635491607,0,0.0101781170483461,0,0,0,0.73972602739726,0,0.0056657223796034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,29173.32,13212.5,19252.5,24772.5,13212.5,19222.5,27452.62,13127.5,18720,25032.5,13127.5,18710,9125,4875,7022.5,9125,4875,7022.5,9245,5322.5,7190,9245,5322.5,7190,11462.5,9350,10885,11462.5,9347.5,10880,11725,9417.5,10340,11715,9417.5,10340
2023-05-24,9.3,0,0,0,0,0,5.38,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.856,48.952,66.608,83.688,48.952,66.464,85.184,46.912,65.424,84.648,46.912,65.456,35.16,21.488,27.336,35.16,21.488,27.336,34.672,21.536,27.44,34.672,21.536,27.44,41.256,34.832,38.76,41.256,34.832,38.76,41.816,35.352,37.416,41.808,35.352,37.416,1.609375,0,0.0151898734177215,0,0,0,0.775956284153005,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047.8,15297.5,20815,26152.5,15297.5,20770,28481.48,14660,20458.84,26452.5,14660,20455,10987.5,6715,8542.5,10987.5,6715,8542.5,10835,6730,8575,10835,6730,8575,12892.5,10885,12112.5,12892.5,10885,12112.5,13067.5,11047.5,11692.5,13065,11047.5,11692.5
2023-05-25,9.94,0,0.12,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.056,49.656,68.288,86.736,49.656,68.384,85.976,48.224,66.456,86.664,48.224,66.4,37.912,23.6,30.12,37.912,23.6,30.12,37.76,23.248,30.824,37.76,23.248,30.824,44.424,38.112,42.312,44.416,38.104,42.296,43.608,37.68,40.096,43.6,37.68,40.096,1.24433249370277,0,0.0132978723404255,0,0,0,0.75,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0.00272479564032698,0,0,0,0,0,0,0,0,0,30644.24,15517.5,21381.52,27105,15517.5,21370,29040.38,15070,20767.5,27082.5,15070,20750,11847.5,7375,9412.5,11847.5,7375,9412.5,11800,7265,9632.5,11800,7265,9632.5,13882.5,11910,13222.5,13880,11907.5,13217.5,13627.5,11775,12530,13625,11775,12530
2023-05-26,10.98,0,0.3,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.28,53.144,72.872,89.704,53.144,73.264,87.912,52.136,70.288,90.936,52.136,70.272,39.512,24.944,32.376,39.512,24.944,32.376,39.488,25.952,32.448,39.488,25.952,32.448,48.512,42.392,45.456,48.512,42.392,45.44,48.192,43.76,45.24,48.176,43.76,45.24,1.32266009852217,0,0.0075,0,0,0,0.75544794188862,0,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31386.58,16607.5,22876.3,28032.5,16607.5,22895,30102.1,16292.5,21965,28417.5,16292.5,21960,12347.5,7795,10117.5,12347.5,7795,10117.5,12340,8110,10140,12340,8110,10140,15160,13247.5,14205,15160,13247.5,14200,15060,13675,14137.5,15055,13675,14137.5
2023-05-27,13.44,0,0.7,0,0,0,10.56,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.344,57.976,77.696,95.856,57.976,78.632,90.44,57.48,78.832,97.392,57.48,78.904,39.056,23.808,32.648,39.056,23.808,32.648,41.24,26.112,32.472,41.24,26.112,32.472,49.376,42.8,48.56,49.376,42.8,48.56,49.544,45.584,46.52,49.52,45.584,46.52,1.42408376963351,0,0.0118764845605701,0,0,0,0.671428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779220779220779,0,0,0,0,0,32882.74,18117.5,24522.2,29955,18117.5,24572.5,31916.26,17962.5,24655.76,30435,17962.5,24657.5,12205,7440,10202.5,12205,7440,10202.5,12887.5,8160,10147.5,12887.5,8160,10147.5,15430,13375,15175,15430,13375,15175,15482.5,14245,14537.5,15475,14245,14537.5
2023-05-28,10.7,0,0.36,0,0,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.376,47.12,69.624,88.176,47.12,69.792,87.624,48.12,71.576,88.76,48.12,71.552,33.472,17.832,25.688,33.472,17.832,25.688,35.24,19.144,25.688,35.24,19.144,25.688,43.568,35.128,40.8,43.56,35.128,40.784,43.408,37.68,39.816,43.408,37.68,39.816,1.1243654822335,0,0.0151515151515152,0,0,0,0.78643216080402,0,0.00248138957816377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,31319.7,14725,21882.06,27555,14725,21810,29963.66,15037.5,22367.5,27737.5,15037.5,22360,10460,5572.5,8027.5,10460,5572.5,8027.5,11012.5,5982.5,8027.5,11012.5,5982.5,8027.5,13615,10977.5,12750,13612.5,10977.5,12745,13565,11775,12442.5,13565,11775,12442.5
2023-05-29,7.86,0,0.12,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.872,39.456,61.896,80.112,39.456,61.736,84.304,41.76,63.84,81.224,41.76,63.816,27.584,13.128,20.264,27.584,13.128,20.264,28.744,14.144,20.2,28.744,14.144,20.2,35.888,27.984,33.712,35.88,27.984,33.712,35.28,29.8,32.456,35.28,29.8,32.456,1.35011990407674,0,0.0200501253132832,0,0,0,0.779487179487179,0,0.00274725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29242.06,12330,19384.02,25035,12330,19292.5,28033.48,13050,19950,25382.5,13050,19942.5,8620,4102.5,6332.5,8620,4102.5,6332.5,8982.5,4420,6312.5,8982.5,4420,6312.5,11215,8745,10535,11212.5,8745,10535,11025,9312.5,10142.5,11025,9312.5,10142.5
2023-05-30,6.86,0,0.06,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.448,40.984,61.696,79.096,40.984,61.424,83.816,42.432,62.352,80.816,42.432,62.328,29.44,17.024,22.392,29.44,17.024,22.392,31.336,17.792,23.168,31.336,17.792,23.168,36.888,29.32,33.936,36.888,29.32,33.92,37.096,30.728,33.608,37.096,30.728,33.608,1.25679012345679,0,0.032994923857868,0,0,0,0.778869778869779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28763.56,12807.5,19300.76,24717.5,12807.5,19195,27742.58,13260,19485,25255,13260,19477.5,9200,5320,6997.5,9200,5320,6997.5,9792.5,5560,7240,9792.5,5560,7240,11527.5,9162.5,10605,11527.5,9162.5,10600,11592.5,9602.5,10502.5,11592.5,9602.5,10502.5
2023-05-31,7.46,0,0.04,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.656,45.752,66.288,82.304,45.752,66.056,86.368,47.568,66.592,85.6,47.568,66.576,33.712,21.44,27.536,33.712,21.44,27.536,36.728,21.736,29.36,36.728,21.736,29.36,42.312,34.76,39.288,42.312,34.76,39.288,41.576,35.928,38.088,41.576,35.928,38.088,1.29411764705882,0,0.00985221674876847,0,0,0,0.816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29348.66,14297.5,20728.84,25720,14297.5,20642.5,28886.08,14865,20810,26750,14865,20805,10535,6700,8605,10535,6700,8605,11477.5,6792.5,9175,11477.5,6792.5,9175,13222.5,10862.5,12277.5,13222.5,10862.5,12277.5,12992.5,11227.5,11902.5,12992.5,11227.5,11902.5
2023-06-01,7.72,0,0.1,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.912,48.264,66.672,84.72,48.264,66.624,87.248,48.928,66.68,86.808,48.928,66.68,36.592,24.48,30.376,36.592,24.48,30.376,38.12,24.184,31.112,38.12,24.184,31.112,45.056,36.392,41.432,45.048,36.392,41.424,45.712,37.624,40.776,45.712,37.624,40.776,1.4719387755102,0,0.0225563909774436,0,0,0,0.803439803439803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,29831.12,15082.5,20869.6,26475,15082.5,20820,29202.6,15290,20837.5,27127.5,15290,20837.5,11435,7650,9492.5,11435,7650,9492.5,11912.5,7557.5,9722.5,11912.5,7557.5,9722.5,14080,11372.5,12947.5,14077.5,11372.5,12945,14285,11757.5,12742.5,14285,11757.5,12742.5
2023-06-02,9.76,0,0.12,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.896,52.768,71.976,90.664,52.768,71.976,88.936,51.952,71.416,90.352,51.952,71.376,38.736,25.84,32.448,38.736,25.84,32.448,40.56,25.76,32.728,40.56,25.76,32.728,50.528,42.176,47.68,50.528,42.176,47.672,49.488,41.936,45.064,49.488,41.936,45.064,1.26301369863014,0,0.0125,0,0,0,0.849246231155779,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0,0,0,31156.96,16490,22534.02,28332.5,16490,22492.5,30076.1,16235,22317.5,28235,16235,22305,12105,8075,10140,12105,8075,10140,12675,8050,10227.5,12675,8050,10227.5,15790,13180,14900,15790,13180,14897.5,15465,13105,14082.5,15465,13105,14082.5
2023-06-03,13.88,0,0.54,0,0,0,9.82,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,90.416,59.808,77.808,98.12,59.808,78.512,90.312,58.496,78.64,96.576,58.496,78.744,38.912,25.24,32.184,38.912,25.24,32.184,41.392,24.4,32.728,41.392,24.4,32.728,51.64,42.736,49.544,51.672,42.736,49.544,50.304,42.584,48.696,50.304,42.584,48.696,1.15531335149864,0,0.0134228187919463,0,0,0,0.675675675675676,0,0.00477326968973747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33057.48,18690,24501.84,30662.5,18690,24535,31620.22,18280,24602.68,30180,18280,24607.5,12160,7887.5,10057.5,12160,7887.5,10057.5,12935,7625,10227.5,12935,7625,10227.5,16144.42,13355,15482.5,16147.5,13355,15482.5,15720,13307.5,15217.5,15720,13307.5,15217.5
2023-06-04,11.02,0,0.18,0,0,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.112,49.984,69.12,90.736,49.984,68.992,87.704,49.176,69.208,87.824,49.176,69.2,33.304,18.64,26.472,33.304,18.64,26.472,34.808,17.04,26.36,34.808,17.04,26.36,43.832,36.032,41.496,43.832,36.032,41.496,43.152,35.384,40.032,43.152,35.384,40.032,1.27884615384615,0,0.0121359223300971,0,0,0,0.733870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31660.42,15620,21662.28,28355,15620,21560,29746.46,15367.5,21627.5,27445,15367.5,21625,10407.5,5825,8272.5,10407.5,5825,8272.5,10877.5,5325,8237.5,10877.5,5325,8237.5,13697.5,11260,12967.5,13697.5,11260,12967.5,13485,11057.5,12510,13485,11057.5,12510
2023-06-05,7.86,0,0.04,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.416,41.832,61.04,82.88,41.832,60.76,84.16,41.584,60.688,80.904,41.584,60.656,27.864,13.52,20.648,27.864,13.52,20.648,28.536,12.464,19.984,28.536,12.464,19.984,35.824,27.776,33.104,35.824,27.776,33.104,35,28.128,32.472,35,28.128,32.472,1.22571428571429,0,0.0273972602739726,0,0,0,0.788804071246819,0,0.00237529691211401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29724.56,13072.5,19088.84,25900,13072.5,18987.5,27843.16,12995,18965,25282.5,12995,18955,8707.5,4225,6452.5,8707.5,4225,6452.5,8917.5,3895,6245,8917.5,3895,6245,11195,8680,10345,11195,8680,10345,10937.5,8790,10147.5,10937.5,8790,10147.5
2023-06-06,7.66,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.104,42.672,60.392,81.656,42.672,60.064,83.784,42.472,60.64,80.864,42.472,60.608,29.848,16.536,23.168,29.848,16.536,23.168,30.584,15.352,22.976,30.584,15.352,22.976,36.216,28.848,33.264,36.208,28.848,33.264,36.176,29.552,33.32,36.176,29.552,33.32,1.2680412371134,0,0.0305343511450382,0,0,0,0.885856079404467,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29245.36,13335,18872.5,25517.5,13335,18770,27739.5,13272.5,18950,25270,13272.5,18940,9327.5,5167.5,7240,9327.5,5167.5,7240,9557.5,4797.5,7180,9557.5,4797.5,7180,11317.5,9015,10395,11315,9015,10395,11305,9235,10412.5,11305,9235,10412.5
2023-06-07,9.3,0,0,0,0,0,5.36,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.504,47.72,66.12,86.688,47.72,65.848,86.344,47.304,65.296,85.192,47.304,65.32,34.376,21.128,28.744,34.376,21.128,28.744,35.448,20.712,28.352,35.448,20.712,28.352,40.904,34.392,38.112,40.904,34.392,38.112,40.496,35.488,39.304,40.496,35.488,39.304,1.1974025974026,0,0.0292553191489362,0,0,0,0.764411027568922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30562.8,14912.5,20662.5,27090,14912.5,20577.5,28837.06,14782.5,20411.92,26622.5,14782.5,20412.5,10742.5,6602.5,8982.5,10742.5,6602.5,8982.5,11077.5,6472.5,8860,11077.5,6472.5,8860,12782.5,10747.5,11910,12782.5,10747.5,11910,12655,11090,12282.5,12655,11090,12282.5
2023-06-08,10.48,0,0,0,0,0,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.424,50.448,67.544,89.36,50.448,67.352,86.952,48.312,66.656,86.52,48.312,66.624,37.208,22.336,30.288,37.208,22.336,30.288,38.464,23.336,32.048,38.464,23.336,32.048,44.68,38.36,40.552,44.68,38.36,40.552,43.504,37.864,42.456,43.504,37.864,42.456,1.30295566502463,0,0.012987012987013,0,0,0,0.838120104438642,0,0.00266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31258.58,15765,21107.5,27925,15765,21047.5,29151.62,15097.5,20830,27037.5,15097.5,20820,11627.5,6980,9465,11627.5,6980,9465,12020,7292.5,10015,12020,7292.5,10015,13962.5,11987.5,12672.5,13962.5,11987.5,12672.5,13595,11832.5,13267.5,13595,11832.5,13267.5
2023-06-09,11.9,0,0.06,0,0,0,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,89.744,52.624,70.712,92.832,52.624,70.584,88.168,51.168,70.92,90.128,51.168,70.888,38.056,24.624,31.44,38.056,24.624,31.44,40.048,23.984,32.296,40.048,23.984,32.296,48.744,41.904,43.328,48.784,41.904,43.328,48.216,41.768,46.016,48.216,41.768,46.016,1.30050505050505,0,0.031331592689295,0,0,0,0.714640198511166,0,0.00472813238770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32162.4,16445,22118.26,29010,16445,22057.5,30029.86,15990,22162.5,28165,15990,22152.5,11892.5,7695,9825,11892.5,7695,9825,12515,7495,10092.5,12515,7495,10092.5,15239.42,13095,13540,15245,13095,13540,15067.5,13052.5,14380,15067.5,13052.5,14380
